time_stamp,MAC_dst,MAC_src,ETher_type,ttl,proto,IP_src,IP_dst,sport,dport,Len
1783943884.541247,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,23.48.167.23,53778,443,66
1783943884.5413008,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,46,6,125.209.233.18,192.168.1.6,443,49808,136
1783943884.5413535,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,44,6,23.48.167.23,192.168.1.6,443,53778,1514
1783943884.541493,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,125.209.233.18,49808,443,66
1783943884.5416102,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,44,6,23.48.167.23,192.168.1.6,443,53778,1514
1783943884.5416908,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,23.48.167.23,53778,443,66
1783943884.5417817,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,44,6,23.48.167.23,192.168.1.6,443,53778,2962
1783943884.541897,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,23.48.167.23,53778,443,66
1783943884.541997,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,44,6,23.48.167.23,192.168.1.6,443,53778,2962
1783943884.5421152,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,23.48.167.23,53778,443,66
1783943884.542239,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,44,6,23.48.167.23,192.168.1.6,443,53778,1514
1783943884.5423567,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,44,6,23.48.167.23,192.168.1.6,443,53778,1514
1783943884.5425172,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,23.48.167.23,53778,443,66
1783943884.5426068,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,44,6,23.48.167.23,192.168.1.6,443,53778,1514
1783943884.5427227,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,44,6,23.48.167.23,192.168.1.6,443,53778,2962
1783943884.5428433,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,23.48.167.23,53778,443,66
1783943884.5429626,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,44,6,23.48.167.23,192.168.1.6,443,53778,1514
1783943884.5430772,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,44,6,23.48.167.23,192.168.1.6,443,53778,1514
1783943884.5432017,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,23.48.167.23,53778,443,66
1783943884.543331,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,44,6,23.48.167.23,192.168.1.6,443,53778,2962
1783943884.543501,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,23.48.167.23,53778,443,66
1783943884.5436122,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,44,6,23.48.167.23,192.168.1.6,443,53778,4410
1783943884.5436995,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,23.48.167.23,53778,443,66
1783943884.543776,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,46,6,125.209.233.18,192.168.1.6,443,49808,137
1783943884.5438557,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,44,6,23.48.167.23,192.168.1.6,443,53778,4410
1783943884.5439363,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,23.48.167.23,53778,443,66
1783943884.544007,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,125.209.233.18,49808,443,66
1783943884.5440712,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,44,6,23.48.167.23,192.168.1.6,443,53778,2962
1783943884.5441406,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,23.48.167.23,53778,443,66
1783943884.544205,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,44,6,23.48.167.23,192.168.1.6,443,53778,1514
1783943884.5442796,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,44,6,23.48.167.23,192.168.1.6,443,53778,2962
1783943884.5443466,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,23.48.167.23,53778,443,66
1783943884.5444846,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,44,6,23.48.167.23,192.168.1.6,443,53778,1514
