time_stamp,MAC_dst,MAC_src,ETher_type,ttl,proto,IP_src,IP_dst,sport,dport
1783815355.6217036,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,23.32.56.161,27735,443
1783815355.6217551,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,23.32.56.161,27735,443
1783815355.6218076,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,23.32.56.161,27735,443
1783815355.6218622,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,48,6,23.32.56.161,192.168.1.3,443,27735
1783815355.6219168,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,211.249.222.161,18396,443
1783815355.6219702,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,211.249.222.161,192.168.1.3,443,18396
1783815355.6220233,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,211.249.222.161,192.168.1.3,443,18396
1783815355.6220775,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,211.249.222.161,192.168.1.3,443,18396
1783815355.622131,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,211.249.222.161,192.168.1.3,443,18396
1783815355.6221867,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,211.249.222.161,18396,443
1783815355.6222754,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,142.251.155.4,58547,443
1783815355.6223586,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,113,6,142.251.155.4,192.168.1.3,443,58547
1783815355.6224182,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,172.217.209.94,34397,443
1783815355.6224804,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,113,6,172.217.209.94,192.168.1.3,443,34397
1783815355.6225348,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,111,6,204.79.197.222,192.168.1.3,443,21530
1783815355.6226122,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,17,192.168.1.3,168.126.63.1,64216,53
1783815355.6227028,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,17,192.168.1.3,168.126.63.1,49667,53
1783815355.6228023,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.3,53,64216
1783815355.622898,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.3,53,49667
1783815355.6229706,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,27.0.236.142,11099,443
1783815355.6230428,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,121.53.92.6,16485,443
1783815355.623111,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,16485
1783815355.6231976,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,121.53.92.6,16485,443
1783815355.6232674,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,121.53.92.6,16485,443
1783815355.6233282,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,16485
1783815355.6233838,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,16485
1783815355.6234412,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,16485
1783815355.623497,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,16485
1783815355.6235566,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,121.53.92.6,16485,443
1783815355.6236124,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,16485
1783815355.6236672,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,16485
1783815355.6237218,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,121.53.92.6,16485,443
1783815355.6237779,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,121.53.92.6,16485,443
1783815355.6238344,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,16485
1783815355.62391,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,17,192.168.1.3,168.126.63.1,55625,53
1783815355.623983,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,17,192.168.1.3,168.126.63.1,58765,53
1783815355.6240425,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,211.183.212.26,20129,443
1783815355.6241012,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,211.183.212.26,20129,443
1783815355.6241617,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,211.183.212.26,20129,443
1783815355.6242218,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,146.75.49.91,12827,443
1783815355.6242788,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,146.75.49.91,12827,443
1783815355.6244354,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,146.75.49.91,12827,443
1783815355.6245403,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.3,53,55625
1783815355.6246247,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.3,53,58765
1783815355.6246912,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,121.53.92.6,29656,443
1783815355.6247513,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,121.53.92.6,2840,443
1783815355.6248133,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,50,6,146.75.49.91,192.168.1.3,443,12827
1783815355.6248977,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,50,6,146.75.49.91,192.168.1.3,443,12827
1783815355.6249604,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,50,6,146.75.49.91,192.168.1.3,443,12827
1783815355.6251945,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,211.183.212.26,192.168.1.3,443,20129
1783815355.6252642,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,211.183.212.26,192.168.1.3,443,20129
1783815355.6253276,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,211.183.212.26,192.168.1.3,443,20129
1783815355.6253903,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,211.183.212.26,192.168.1.3,443,20129
1783815355.6254525,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,211.183.212.26,20129,443
1783815355.6255162,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,211.183.212.26,192.168.1.3,443,20129
1783815355.6255755,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,211.183.212.26,192.168.1.3,443,20129
1783815355.625633,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,211.183.212.26,20129,443
1783815355.6256926,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,172.217.221.84,49329,443
1783815355.6257553,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,172.217.221.84,49329,443
1783815355.6258442,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,172.217.221.84,49329,443
1783815355.6259081,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,142.251.118.94,4656,443
1783815355.6259692,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,142.251.118.94,4656,443
1783815355.6260324,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,142.251.118.94,4656,443
1783815355.6260943,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.6261616,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,121.53.92.6,29656,443
1783815355.6262376,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,121.53.92.6,29656,443
1783815355.6262982,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,2840
1783815355.626359,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,121.53.92.6,2840,443
1783815355.62642,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,121.53.92.6,2840,443
1783815355.6264818,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,121.53.92.6,16485,443
1783815355.6265416,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.6266034,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.6266665,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.6267307,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.6268032,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,121.53.92.6,29656,443
1783815355.6268673,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.6269286,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.6270976,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,121.53.92.6,29656,443
1783815355.627183,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,2840
1783815355.6272874,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,2840
1783815355.627361,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,121.53.92.6,29656,443
1783815355.6274278,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,2840
1783815355.6274927,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,2840
1783815355.6275556,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,2840
1783815355.6276252,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,121.53.92.6,29656,443
1783815355.6276855,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,121.53.92.6,2840,443
1783815355.627745,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,2840
1783815355.6278272,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,121.53.92.6,2840,443
1783815355.6278977,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,121.53.92.6,2840,443
1783815355.6279712,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,50,6,146.75.49.91,192.168.1.3,443,12827
1783815355.628036,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,146.75.49.91,12827,443
1783815355.6280985,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,113,6,172.217.221.84,192.168.1.3,443,49329
1783815355.6281624,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,113,6,172.217.221.84,192.168.1.3,443,49329
1783815355.6282325,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,113,6,172.217.221.84,192.168.1.3,443,49329
1783815355.6283019,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,113,6,172.217.221.84,192.168.1.3,443,49329
1783815355.6283727,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,2840
1783815355.6284442,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,112,6,142.251.118.94,192.168.1.3,443,4656
1783815355.628515,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.6285856,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.6286569,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,112,6,142.251.118.94,192.168.1.3,443,4656
1783815355.6287284,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.6287947,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,44,6,121.53.92.6,192.168.1.3,443,29656
1783815355.6288528,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,121.53.92.6,29656,443
