timestamp,rtt(ms),success
2026-07-14 01:32:25.671637,1.31,1
2026-07-14 01:32:25.674271,0.792,1
2026-07-14 01:32:25.678222,2.07,1
2026-07-14 01:32:25.681173,0.91,1
2026-07-14 01:32:25.683516,0.814,1
2026-07-14 01:32:25.686029,0.736,1
2026-07-14 01:32:25.688538,0.818,1
2026-07-14 01:32:25.691479,1.14,1
2026-07-14 01:32:25.694310,0.871,1
2026-07-14 01:32:25.697518,1.44,1
2026-07-14 01:32:25.700297,0.861,1
2026-07-14 01:32:25.704039,1.87,1
2026-07-14 01:32:25.708320,2.01,1
2026-07-14 01:32:25.711408,1.27,1
2026-07-14 01:32:25.715948,2.61,1
2026-07-14 01:32:25.718826,1.08,1
2026-07-14 01:32:25.722767,2.14,1
2026-07-14 01:32:25.725533,0.984,1
2026-07-14 01:32:25.728531,1.26,1
2026-07-14 01:32:25.731448,1.27,1
2026-07-14 01:32:25.734953,1.73,1
2026-07-14 01:32:25.738511,1.88,1
2026-07-14 01:32:25.742709,2.24,1
2026-07-14 01:32:25.745891,1.31,1
2026-07-14 01:32:25.748877,0.992,1
2026-07-14 01:32:25.753032,1.85,1
2026-07-14 01:32:25.757103,2.39,1
2026-07-14 01:32:25.760155,1.27,1
2026-07-14 01:32:25.762650,0.825,1
2026-07-14 01:32:25.765190,0.831,1
2026-07-14 01:32:25.769356,2.21,1
2026-07-14 01:32:25.772641,1.25,1
2026-07-14 01:32:25.775121,0.8,1
2026-07-14 01:32:25.777891,1.17,1
2026-07-14 01:32:25.780555,0.801,1
2026-07-14 01:32:25.783395,1.09,1
2026-07-14 01:32:25.786070,0.894,1
2026-07-14 01:32:25.788625,0.816,1
2026-07-14 01:32:25.791029,0.786,1
2026-07-14 01:32:25.793592,0.848,1
2026-07-14 01:32:25.796263,0.803,1
2026-07-14 01:32:25.799010,0.955,1
2026-07-14 01:32:25.801854,1.31,1
2026-07-14 01:32:25.804814,1.14,1
2026-07-14 01:32:25.807520,1.12,1
2026-07-14 01:32:25.811759,2.6,1
2026-07-14 01:32:25.815255,1.77,1
2026-07-14 01:32:25.818398,0.84,1
2026-07-14 01:32:25.821046,0.867,1
2026-07-14 01:32:25.824673,1.48,1
2026-07-14 01:32:25.828348,1.92,1
2026-07-14 01:32:25.831503,1.17,1
