timestamp,rtt(ms),success
2026-07-14 01:48:21.298255,6.62,1
2026-07-14 01:48:21.307628,6.95,1
2026-07-14 01:48:21.314969,5.18,1
2026-07-14 01:48:21.320867,3.72,1
2026-07-14 01:48:21.328523,5.42,1
2026-07-14 01:48:21.334110,3.65,1
2026-07-14 01:48:21.340061,3.76,1
2026-07-14 01:48:21.348062,5.95,1
2026-07-14 01:48:21.355563,5.3,1
2026-07-14 01:48:21.366028,8.23,1
2026-07-14 01:48:21.371922,3.68,1
2026-07-14 01:48:21.378937,4.7,1
2026-07-14 01:48:21.385018,4.06,1
2026-07-14 01:48:21.391881,4.64,1
2026-07-14 01:48:21.400350,6.46,1
2026-07-14 01:48:21.406735,4.15,1
2026-07-14 01:48:21.419706,10.8,1
2026-07-14 01:48:21.426250,4.3,1
2026-07-14 01:48:21.431865,3.59,1
2026-07-14 01:48:21.437484,3.61,1
2026-07-14 01:48:21.444134,4.29,1
2026-07-14 01:48:21.450419,4.04,1
2026-07-14 01:48:21.456205,3.79,1
2026-07-14 01:48:21.462307,3.86,1
2026-07-14 01:48:21.467943,3.85,1
2026-07-14 01:48:21.475648,5.65,1
2026-07-14 01:48:21.482076,4.15,1
2026-07-14 01:48:21.488226,3.88,1
2026-07-14 01:48:21.587134,96.6,1
2026-07-14 01:48:21.592411,2.85,1
2026-07-14 01:48:21.598804,4.23,1
2026-07-14 01:48:21.605923,4.63,1
2026-07-14 01:48:21.611235,3.04,1
2026-07-14 01:48:21.617722,4.78,1
2026-07-14 01:48:21.623538,3.82,1
2026-07-14 01:48:21.629279,3.54,1
2026-07-14 01:48:21.634900,3.52,1
2026-07-14 01:48:21.641863,4.85,1
2026-07-14 01:48:21.647419,3.48,1
2026-07-14 01:48:21.652864,3.41,1
2026-07-14 01:48:21.659222,3.96,1
2026-07-14 01:48:21.665985,4.53,1
2026-07-14 01:48:21.672773,3.9,1
2026-07-14 01:48:21.678349,2.99,1
2026-07-14 01:48:21.691680,10.4,1
2026-07-14 01:48:21.698119,3.21,1
2026-07-14 01:48:21.704860,4.38,1
2026-07-14 01:48:21.716337,8.79,1
2026-07-14 01:48:21.726593,6.72,1
2026-07-14 01:48:21.731394,2.53,1
2026-07-14 01:48:21.743623,9.82,1
2026-07-14 01:48:21.791223,,0
2026-07-14 01:48:21.800386,6.58,1
2026-07-14 01:48:21.806267,3.56,1
2026-07-14 01:48:21.811452,2.94,1
2026-07-14 01:48:21.817278,3.62,1
2026-07-14 01:48:21.823243,3.65,1
2026-07-14 01:48:21.828965,3.81,1
2026-07-14 01:48:21.834471,3.53,1
2026-07-14 01:48:21.840339,3.9,1
2026-07-14 01:48:21.846202,3.6,1
2026-07-14 01:48:21.851558,3.5,1
2026-07-14 01:48:21.858440,4.46,1
