time_stamp,MAC_dst,MAC_src,ETher_type,ttl,proto,IP_src,IP_dst,sport,dport
1783814586.0383813,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,104.18.32.47,29616,443
1783814586.0384138,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,104.18.32.47,29616,443
1783814586.0384593,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.3,53,50461
1783814586.0385027,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.3,53,59095
1783814586.0385346,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,49,6,104.18.32.47,192.168.1.3,443,29616
1783814586.0385656,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,49,6,104.18.32.47,192.168.1.3,443,29616
1783814586.0385962,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,114,6,142.251.157.119,192.168.1.3,443,50861
1783814586.0386283,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,142.251.157.119,50861,443
1783814586.03866,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,142.251.157.119,50861,443
1783814586.0386913,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,114,6,142.251.157.119,192.168.1.3,443,50861
1783814586.0387259,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,114,6,142.251.157.119,192.168.1.3,443,50861
1783814586.0387678,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,114,6,142.251.157.119,192.168.1.3,443,50861
1783814586.038798,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,114,6,142.251.157.119,192.168.1.3,443,50861
1783814586.0388272,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,142.251.157.119,50861,443
1783814586.0388577,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,114,6,142.251.157.119,192.168.1.3,443,50861
1783814586.0388877,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,114,6,142.251.157.119,192.168.1.3,443,50861
1783814586.038917,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,142.251.157.119,50861,443
1783814586.0389473,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,142.251.157.119,50861,443
1783814586.0389779,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,104.18.32.47,29616,443
1783814586.039008,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,114,6,142.251.157.119,192.168.1.3,443,50861
1783814586.0390375,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,49,6,104.18.32.47,192.168.1.3,443,29616
1783814586.0390668,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,49,6,104.18.32.47,192.168.1.3,443,29616
1783814586.0391011,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,104.18.32.47,29616,443
1783814586.039132,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,49,6,104.18.32.47,192.168.1.3,443,29616
1783814586.0391629,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,49,6,104.18.32.47,192.168.1.3,443,29616
1783814586.0391936,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,104.18.32.47,29616,443
1783814586.0392246,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,104.18.32.47,29616,443
1783814586.039254,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,49,6,104.18.32.47,192.168.1.3,443,29616
1783814586.0392835,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,49,6,104.18.32.47,192.168.1.3,443,29616
1783814586.039314,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,49,6,104.18.32.47,192.168.1.3,443,29616
1783814586.0393977,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,104.18.32.47,29616,443
1783814586.0394506,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,49,6,172.64.148.235,192.168.1.3,443,17838
1783814586.0394845,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,104.18.32.47,29616,443
1783814586.0395176,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,172.64.148.235,17838,443
1783814586.0395496,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,172.64.148.235,17838,443
1783814586.0395813,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,49,6,172.64.148.235,192.168.1.3,443,17838
1783814586.0396137,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,40.100.45.210,41620,443
